total_rt,refs,celcious,return pipe,date
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.8,7.0,2021-06-03 04:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.7,7.0,2021-06-03 04:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.7,7.0,2021-06-03 04:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.5,7.0,2021-06-03 04:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.9,7.0,2021-06-03 05:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.0,7.0,2021-06-03 05:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.2,7.0,2021-06-03 05:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.2,7.0,2021-06-03 05:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.3,7.0,2021-06-03 06:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.3,7.0,2021-06-03 06:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.5,7.0,2021-06-03 06:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.8,7.0,2021-06-03 06:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.1,7.0,2021-06-03 07:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.4,7.0,2021-06-03 07:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.5,7.0,2021-06-03 07:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.7,7.0,2021-06-03 07:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.8,7.0,2021-06-03 08:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.8,7.0,2021-06-03 08:15:00
481.03,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.0,12.0,2021-06-03 08:30:00
481.03,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.1,12.0,2021-06-03 08:45:00
633.69,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.8,12.0,2021-06-03 09:00:00
631.34,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.7,12.0,2021-06-03 09:15:00
631.34,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.6,12.0,2021-06-03 09:30:00
566.17,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.6,12.0,2021-06-03 09:45:00
566.17,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.5,12.0,2021-06-03 10:00:00
505.99,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.5,12.0,2021-06-03 10:15:00
505.99,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.3,12.0,2021-06-03 10:30:00
401.34,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.4,12.0,2021-06-03 10:45:00
401.34,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.5,12.0,2021-06-03 11:00:00
398.23,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.6,12.0,2021-06-03 11:15:00
378.24,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.5,12.0,2021-06-03 11:30:00
378.24,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.4,12.0,2021-06-03 11:45:00
401.88,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.1,12.0,2021-06-03 12:00:00
384.61,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.1,12.0,2021-06-03 12:15:00
384.61,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.0,12.0,2021-06-03 12:30:00
384.61,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.2,12.0,2021-06-03 12:45:00
366.16,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.2,12.0,2021-06-03 13:00:00
366.16,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.7,12.0,2021-06-03 13:15:00
366.16,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.8,12.0,2021-06-03 13:30:00
359.79,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.0,12.0,2021-06-03 13:45:00
369.17,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.9,12.0,2021-06-03 14:00:00
358.28,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.8,12.0,2021-06-03 14:15:00
358.28,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.4,12.0,2021-06-03 14:30:00
358.28,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.6,12.0,2021-06-03 14:45:00
363.64,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.0,12.0,2021-06-03 15:00:00
342.55,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.9,12.0,2021-06-03 15:15:00
342.55,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.9,12.0,2021-06-03 15:30:00
342.55,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.8,12.0,2021-06-03 15:45:00
339.61,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.6,12.0,2021-06-03 16:00:00
328.08,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.1,12.0,2021-06-03 16:15:00
328.08,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.0,12.0,2021-06-03 16:30:00
328.08,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.2,12.0,2021-06-03 16:45:00
324.96,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.2,12.0,2021-06-03 17:00:00
207.9,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.2,11.158000000000001,2021-06-03 17:15:00
207.9,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.3,11.158000000000001,2021-06-03 17:30:00
207.9,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.4,11.158000000000001,2021-06-03 17:45:00
205.33,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.5,11.1066,2021-06-03 18:00:00
206.75,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.6,11.135,2021-06-03 18:15:00
206.75,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.6,11.135,2021-06-03 18:30:00
206.75,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.6,11.135,2021-06-03 18:45:00
207.19,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.6,11.143799999999999,2021-06-03 19:00:00
201.38,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.4,11.0276,2021-06-03 19:15:00
201.38,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.4,11.0276,2021-06-03 19:30:00
188.62,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.3,10.772400000000001,2021-06-03 19:45:00
188.62,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.3,10.772400000000001,2021-06-03 20:00:00
200.32,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.3,11.0064,2021-06-03 20:15:00
192.11,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.3,10.8422,2021-06-03 20:30:00
192.11,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15.4,10.8422,2021-06-03 20:45:00
0.0,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15.4,7.0,2021-06-03 21:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14.1,7.0,2021-06-03 21:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14.2,7.0,2021-06-03 21:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14.4,7.0,2021-06-03 21:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14.5,7.0,2021-06-03 22:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14.5,7.0,2021-06-03 22:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14.5,7.0,2021-06-03 22:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14.3,7.0,2021-06-03 22:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14.0,7.0,2021-06-03 23:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14.1,7.0,2021-06-03 23:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14.2,7.0,2021-06-03 23:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14.3,7.0,2021-06-03 23:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14.3,7.0,2021-06-04 00:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14.5,7.0,2021-06-04 00:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14.5,7.0,2021-06-04 00:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14.7,7.0,2021-06-04 00:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14.5,7.0,2021-06-04 01:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14.4,7.0,2021-06-04 01:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14.4,7.0,2021-06-04 01:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14.3,7.0,2021-06-04 01:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14.3,7.0,2021-06-04 02:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14.3,7.0,2021-06-04 02:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14.4,7.0,2021-06-04 02:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14.3,7.0,2021-06-04 02:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14.3,7.0,2021-06-04 03:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14.3,7.0,2021-06-04 03:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14.3,7.0,2021-06-04 03:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14.4,7.0,2021-06-04 03:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14.3,7.0,2021-06-04 04:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14.3,7.0,2021-06-04 04:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14.2,7.0,2021-06-04 04:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14.1,7.0,2021-06-04 04:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14.0,7.0,2021-06-04 05:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",13.9,7.0,2021-06-04 05:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",13.8,7.0,2021-06-04 05:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",13.7,7.0,2021-06-04 05:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",13.8,7.0,2021-06-04 06:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",13.9,7.0,2021-06-04 06:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14.1,7.0,2021-06-04 06:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14.1,7.0,2021-06-04 06:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14.2,7.0,2021-06-04 07:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14.1,7.0,2021-06-04 07:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14.2,7.0,2021-06-04 07:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",13.9,7.0,2021-06-04 07:45:00
75.38,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",13.7,8.5076,2021-06-04 08:00:00
543.13,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",13.6,13.5076,2021-06-04 08:15:00
591.41,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",13.8,12.0,2021-06-04 08:30:00
591.41,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",14.1,12.0,2021-06-04 08:45:00
591.41,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",14.4,12.0,2021-06-04 09:00:00
532.07,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",14.5,12.0,2021-06-04 09:15:00
147.48,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",15.2,9.9496,2021-06-04 09:30:00
147.48,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",15.9,9.9496,2021-06-04 09:45:00
163.81,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",16.1,10.2762,2021-06-04 10:00:00
163.81,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",16.6,10.2762,2021-06-04 10:15:00
530.79,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",16.4,12.0,2021-06-04 10:30:00
516.11,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",16.4,12.0,2021-06-04 10:45:00
516.11,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",16.7,12.0,2021-06-04 11:00:00
152.51,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",17.0,10.0502,2021-06-04 11:15:00
156.06,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",17.6,10.1212,2021-06-04 11:30:00
175.05,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",18.2,10.501000000000001,2021-06-04 11:45:00
175.05,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",18.1,10.501000000000001,2021-06-04 12:00:00
494.29,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",18.7,12.0,2021-06-04 12:15:00
447.47,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",19.0,12.0,2021-06-04 12:30:00
436.95,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",19.2,12.0,2021-06-04 12:45:00
436.95,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",19.3,12.0,2021-06-04 13:00:00
157.9,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",19.9,10.158,2021-06-04 13:15:00
166.2,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",19.4,10.324,2021-06-04 13:30:00
483.6,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",19.1,12.0,2021-06-04 13:45:00
499.19,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",18.8,12.0,2021-06-04 14:00:00
499.19,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",19.3,12.0,2021-06-04 14:15:00
453.45,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",19.3,12.0,2021-06-04 14:30:00
457.14,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",19.3,12.0,2021-06-04 14:45:00
457.14,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",19.4,12.0,2021-06-04 15:00:00
152.78,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",19.5,10.0556,2021-06-04 15:15:00
544.87,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",19.6,12.0,2021-06-04 15:30:00
544.87,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",19.0,12.0,2021-06-04 15:45:00
544.87,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",19.1,12.0,2021-06-04 16:00:00
561.76,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",19.0,12.0,2021-06-04 16:15:00
561.76,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",18.5,12.0,2021-06-04 16:30:00
365.55,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.3,12.0,2021-06-04 16:45:00
365.55,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.4,12.0,2021-06-04 17:00:00
325.96,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.6,12.0,2021-06-04 17:15:00
325.96,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.5,12.0,2021-06-04 17:30:00
377.21,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.5,12.0,2021-06-04 17:45:00
381.55,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.3,12.0,2021-06-04 18:00:00
358.53,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.4,12.0,2021-06-04 18:15:00
347.66,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.5,12.0,2021-06-04 18:30:00
347.66,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.5,12.0,2021-06-04 18:45:00
347.66,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.7,12.0,2021-06-04 19:00:00
347.66,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.6,12.0,2021-06-04 19:15:00
38.7,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.6,7.774,2021-06-04 19:30:00
38.7,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.5,7.774,2021-06-04 19:45:00
38.7,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.5,7.774,2021-06-04 20:00:00
38.7,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.5,7.774,2021-06-04 20:15:00
39.46,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.2,7.7892,2021-06-04 20:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.0,7.0,2021-06-04 20:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.9,7.0,2021-06-04 21:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.7,7.0,2021-06-04 21:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.4,7.0,2021-06-04 21:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.3,7.0,2021-06-04 21:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.1,7.0,2021-06-04 22:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.1,7.0,2021-06-04 22:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.0,7.0,2021-06-04 22:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.0,7.0,2021-06-04 22:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.0,7.0,2021-06-04 23:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",16.7,7.0,2021-06-04 23:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",16.6,7.0,2021-06-04 23:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",16.6,7.0,2021-06-04 23:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",16.6,7.0,2021-06-05 00:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",16.5,7.0,2021-06-05 00:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",16.5,7.0,2021-06-05 00:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",16.5,7.0,2021-06-05 00:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",16.5,7.0,2021-06-05 01:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",16.5,7.0,2021-06-05 01:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",16.5,7.0,2021-06-05 01:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",16.5,7.0,2021-06-05 01:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",16.4,7.0,2021-06-05 02:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",16.5,7.0,2021-06-05 02:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",16.4,7.0,2021-06-05 02:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",16.3,7.0,2021-06-05 02:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",16.2,7.0,2021-06-05 03:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",16.4,7.0,2021-06-05 03:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",16.5,7.0,2021-06-05 03:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",16.6,7.0,2021-06-05 03:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",16.6,7.0,2021-06-05 04:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",16.8,7.0,2021-06-05 04:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",16.9,7.0,2021-06-05 04:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.0,7.0,2021-06-05 04:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.0,7.0,2021-06-05 05:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.1,7.0,2021-06-05 05:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.0,7.0,2021-06-05 05:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.0,7.0,2021-06-05 05:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",16.9,7.0,2021-06-05 06:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",16.9,7.0,2021-06-05 06:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.0,7.0,2021-06-05 06:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.1,7.0,2021-06-05 06:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.1,7.0,2021-06-05 07:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.2,7.0,2021-06-05 07:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.2,7.0,2021-06-05 07:30:00
